OP;descripcionCliente;descripcionProducto;cantidad;fechaEntrega;OT;codmp;codigoProducto;cantOT;fechaEmision;codMaq;subID;camposTexto;saccod1;alto;ventana
FAM 52231;;BOLSA KRAFT 70 GRS 130X255 CONFECCIONADA (127713);100000.0;2024-12-05;127713;MAQ360;6522CF;100000.0;2024-12-05;360;127713;(52231) 6522CF-BOLSA KRAFT 70 GRS 130X255 CONFECCIONADA CANT:100000;;0;0
FAM 52232;;10 PQ (2622) BOLSAS X100 MANILA 13,0X25,5 CM (127720);150000.0;2024-12-05;127720;MAQ903;6622;150000.0;2024-12-05;903;127720;(52232) 6622-10 PQ (2622) BOLSAS X100 MANILA 13,0X25,5 CM CANT:150000;;130;0
FAM 52232;;BOLSA MANILA 70 GRS 130 X 255 CONFECCIONADA (127718);150000.0;2024-12-05;127718;MAQ360;6622CF;150000.0;2024-12-05;360;127718;(52232) 6622CF-BOLSA MANILA 70 GRS 130 X 255 CONFECCIONADA CANT:150000;;0;0
FAM 52233;;BSA.MAN. 13.0 X 25.5 (127723);62500.0;2024-12-05;127723;MAQ360;2662;62500.0;2024-12-05;360;127723;(52233) 2662-BSA.MAN. 13.0 X 25.5 CANT:62500;;130;0
FAM 52234;;10 PQ (2525) BOLSAS X 100 MAN. REC. 19,0X24,0 (127727);175000.0;2024-12-05;127727;MAQ903;6525;175000.0;2024-12-05;903;127727;(52234) 6525-10 PQ (2525) BOLSAS X 100 MAN. REC. 19,0X24,0 CANT:175000;;190;0
FAM 52234;;BOLSA KRAFT 70 GRS 190X240 CONFECCIONADA (127726);175000.0;2024-12-05;127726;MAQ360;6525CF;175000.0;2024-12-05;360;127726;(52234) 6525CF-BOLSA KRAFT 70 GRS 190X240 CONFECCIONADA CANT:175000;;0;0
FAM 52235;;FS*1 BSA.OBRA 1¦. 19.0 X 24.0 CAJA X 250 U (127729);100000.0;2024-12-05;127729;MAQ330;2685;100000.0;2024-12-05;330;127729;(52235) 2685-FS*1 BSA.OBRA 1¦. 19.0 X 24.0 CAJA X 250 U CANT:100000;;190;0
FAM 52236;;FS*1 18 CAJAS DEL ART.1500 OBRA PRIMERA (127731);648000.0;2024-12-05;127731;MAQ600;6500;648000.0;2024-12-05;600;127731;(52236) 6500-FS*1 18 CAJAS DEL ART.1500 OBRA PRIMERA CANT:648000;;114;0
FAM 52237;;BOLSA FC CE PASTEL CAJA X 24 PAQ X 25 U 12.5X26X7. (127735);13800.0;2024-12-05;127735;MAQ902;BFCCEP;13800.0;2024-12-05;902;127735;(52237) BFCCEP-BOLSA FC CE PASTEL CAJA X 24 PAQ X 25 U 12.5X26X7. CANT:13800;;125;0
FAM 52237;;BOLSA FC CE PASTEL PAQ X 25 U 12.5x26x7.5 (127734);13800.0;2024-12-05;127734;MAQ401;BFCCEPP;13800.0;2024-12-05;401;127734;(52237) BFCCEPP-BOLSA FC CE PASTEL PAQ X 25 U 12.5x26x7.5 CANT:13800;;125;0
FAM 52237;;PAPEL IMPRESO BFC CELESTE PASTEL 125X75X260 (127733);4492.0;2024-12-05;127733;MAQ319;BFCCEPIMP;4492.0;2024-12-05;319;127733;(52237) BFCCEPIMP-PAPEL IMPRESO BFC CELESTE PASTEL 125X75X260 CANT:155;;125;0
FAM 52238;;BOLSA FC AM PASTEL  CAJA X 24 PQ X 25 U 12.5X26X7. (127738);2400.0;2024-12-05;127738;MAQ902;BFCAMP;2400.0;2024-12-05;902;127738;(52238) BFCAMP-BOLSA FC AM PASTEL  CAJA X 24 PQ X 25 U 12.5X26X7. CANT:2400;;125;0
FAM 52238;;BOLSA FC AM PASTEL PAQ X 25 U 12.5X26X7.5 (127737);2400.0;2024-12-05;127737;MAQ401;BFCAMPP;2400.0;2024-12-05;401;127737;(52238) BFCAMPP-BOLSA FC AM PASTEL PAQ X 25 U 12.5X26X7.5 CANT:2400;;125;0
FAM 52238;;PAPEL IMPRESO BFC AMARILLO PASTEL 125X75X260 (127736);781.0;2024-12-05;127736;MAQ319;BFCAMPIMP;781.0;2024-12-05;319;127736;(52238) BFCAMPIMP-PAPEL IMPRESO BFC AMARILLO PASTEL 125X75X260 CANT:27;;125;0
FAM 52239;;Bolsa FC Violeta caja x24 paq x25u (127741);10200.0;2024-12-05;127741;MAQ902;BFCVIO;10200.0;2024-12-05;902;127741;(52239) BFCVIO-Bolsa FC Violeta caja x24 paq x25u CANT:10200;;125;0
FAM 52239;;Bolsa FC Violeta paquete x25u (127740);10200.0;2024-12-05;127740;MAQ401;BFCVIOP;10200.0;2024-12-05;401;127740;(52239) BFCVIOP-Bolsa FC Violeta paquete x25u CANT:10200;;125;0
FAM 52239;;PAPEL IMPRESO BFC VIOLETA 125X75X260 (127739);3320.0;2024-12-05;127739;MAQ319;BFCVIOIMP;3320.0;2024-12-05;319;127739;(52239) BFCVIOIMP-PAPEL IMPRESO BFC VIOLETA 125X75X260 CANT:115;;125;0
FAM 52240;;HORMIGA NEGRA IMPRESO (127744);285.0;2024-12-05;127744;MAQ319;99TEHORMN;285.0;2024-12-05;319;127744;(52240) 99TEHORMN-HORMIGA NEGRA IMPRESO CANT:25;;0;0
FAM 52240;FCT;CJ X 200 HORMINA NEGRA 26X17X38  TDO ENVASE (127745);600.0;2024-12-05;127745;MAQ401;ZBFCTEHORMN;600.0;2024-12-05;401;127745;(52240) ZBFCTEHORMN-CJ X 200 HORMINA NEGRA 26X17X38  TDO ENVASE CANT:600;;260;0
FAM 52241;;CJX250 BOLSA FONDO CUAD 260X125X375 PAQX50 (127747);75000.0;2024-12-05;127747;MAQ903;BFC7;75000.0;2024-12-05;903;127747;(52241) BFC7-CJX250 BOLSA FONDO CUAD 260X125X375 PAQX50 CANT:75000;;260;0
FAM 52241;;PAQX50 BOLSA FONDO CUAD  260X125X375 (127746);75000.0;2024-12-05;127746;MAQ401;BFC7P;75000.0;2024-12-05;401;127746;(52241) BFC7P-PAQX50 BOLSA FONDO CUAD  260X125X375 CANT:75000;;260;0
FAM 52242;;PAPEL IMPRESO BOLSA MOSTAZA DELIVERY 200X110X300 (127748);362393.0;2024-12-06;127748;MAQ319;99BFCMOS24FS;362393.0;2024-12-06;319;127748;(52242) 99BFCMOS24FS-PAPEL IMPRESO BOLSA MOSTAZA DELIVERY 200X110X300 CANT:18434;;0;0
FAM 52242;FCM;*4 FSC CJ X 500 BOLSAS MOSTAZA DELIVERY (127749);924000.0;2024-12-06;127749;MAQ401;ZBFCMOS24FS;924000.0;2024-12-06;401;127749;(52242) ZBFCMOS24FS-*4 FSC CJ X 500 BOLSAS MOSTAZA DELIVERY CANT:924000;;200;0
FAM 52243;;Bolsa Fc Amarillo caja x24 paquetes x25u (127752);42000.0;2024-12-06;127752;MAQ902;BFCAM;42000.0;2024-12-06;902;127752;(52243) BFCAM-Bolsa Fc Amarillo caja x24 paquetes x25u CANT:42000;;125;0
FAM 52243;;Bolsa FC Amarillo paquete x25u (127751);42000.0;2024-12-06;127751;MAQ401;BFCAMPPP;42000.0;2024-12-06;401;127751;(52243) BFCAMPPP-Bolsa FC Amarillo paquete x25u CANT:42000;;125;0
FAM 52243;;PAPEL IMPRESO BFC AMARILLO 125X75X260 (127750);13671.0;2024-12-06;127750;MAQ319;BFCAMIMP;13671.0;2024-12-06;319;127750;(52243) BFCAMIMP-PAPEL IMPRESO BFC AMARILLO 125X75X260 CANT:472;;125;0
FAM 52244;;BOLSA FC AM PASTEL  CAJA X 24 PQ X 25 U 12.5X26X7. (127755);42000.0;2024-12-06;127755;MAQ902;BFCAMP;42000.0;2024-12-06;902;127755;(52244) BFCAMP-BOLSA FC AM PASTEL  CAJA X 24 PQ X 25 U 12.5X26X7. CANT:42000;;125;0
FAM 52244;;BOLSA FC AM PASTEL PAQ X 25 U 12.5X26X7.5 (127754);42000.0;2024-12-06;127754;MAQ401;BFCAMPP;42000.0;2024-12-06;401;127754;(52244) BFCAMPP-BOLSA FC AM PASTEL PAQ X 25 U 12.5X26X7.5 CANT:42000;;125;0
FAM 52244;;PAPEL IMPRESO BFC AMARILLO PASTEL 125X75X260 (127753);13671.0;2024-12-06;127753;MAQ319;BFCAMPIMP;13671.0;2024-12-06;319;127753;(52244) BFCAMPIMP-PAPEL IMPRESO BFC AMARILLO PASTEL 125X75X260 CANT:472;;125;0
FAM 52245;;BOLSA FC BLANCO CAJA X 24 PAQ X 25U  12,5X26X7,5 (127758);8400.0;2024-12-06;127758;MAQ902;BFCBL;8400.0;2024-12-06;902;127758;(52245) BFCBL-BOLSA FC BLANCO CAJA X 24 PAQ X 25U  12,5X26X7,5 CANT:8400;;125;0
FAM 52245;;BOLSA FC BLANCO PAQ X 25 U 12.5X26X7.5 (127757);350.0;2024-12-06;127757;MAQ401;BFCBLP;350.0;2024-12-06;401;127757;(52245) BFCBLP-BOLSA FC BLANCO PAQ X 25 U 12.5X26X7.5 CANT:350;;125;0
FAM 52245;;PAPEL IMPRESO BFC BLANCO 125X75X260 (127756);2734.0;2024-12-06;127756;MAQ319;BFCBLIMP;2734.0;2024-12-06;319;127756;(52245) BFCBLIMP-PAPEL IMPRESO BFC BLANCO 125X75X260 CANT:94;;125;0
FAM 52246;;Bolsa FC Celeste caja x24 paq x25u (127761);42000.0;2024-12-06;127761;MAQ902;BFCCE;42000.0;2024-12-06;902;127761;(52246) BFCCE-Bolsa FC Celeste caja x24 paq x25u CANT:42000;;125;0
FAM 52246;;Bolsa FC Celeste Paquete x25u (127760);42000.0;2024-12-06;127760;MAQ401;BFCCEPPP;42000.0;2024-12-06;401;127760;(52246) BFCCEPPP-Bolsa FC Celeste Paquete x25u CANT:42000;;125;0
FAM 52246;;PAPEL IMPRESO BFC CELESTE 125X75X260 (127759);13671.0;2024-12-06;127759;MAQ319;BFCCEIMP;13671.0;2024-12-06;319;127759;(52246) BFCCEIMP-PAPEL IMPRESO BFC CELESTE 125X75X260 CANT:472;;125;0
FAM 52247;;Bolsa FC Turquesa caja x24 paq x25u (127764);42000.0;2024-12-06;127764;MAQ902;BFCTUR;42000.0;2024-12-06;902;127764;(52247) BFCTUR-Bolsa FC Turquesa caja x24 paq x25u CANT:42000;;125;0
FAM 52247;;Bolsa FC Turquesa paquete x25u (127763);42000.0;2024-12-06;127763;MAQ401;BFCTURP;42000.0;2024-12-06;401;127763;(52247) BFCTURP-Bolsa FC Turquesa paquete x25u CANT:42000;;125;0
FAM 52247;;PAPEL IMPRESO BFC TURQUESA 125X75X260 (127762);13671.0;2024-12-06;127762;MAQ319;BFCTURIMP;13671.0;2024-12-06;319;127762;(52247) BFCTURIMP-PAPEL IMPRESO BFC TURQUESA 125X75X260 CANT:472;;125;0
FAM 52248;;BOLSA FC VE PASTEL CAJA X 24 PAQ X 25 U 12.5x26x7. (127767);42000.0;2024-12-06;127767;MAQ902;BFCVEP;42000.0;2024-12-06;902;127767;(52248) BFCVEP-BOLSA FC VE PASTEL CAJA X 24 PAQ X 25 U 12.5x26x7. CANT:42000;;125;0
FAM 52248;;BOLSA FC VE PASTEL PAQ X 25 U 12.5X26X7.5 (127766);42000.0;2024-12-06;127766;MAQ401;BFCVEPP;42000.0;2024-12-06;401;127766;(52248) BFCVEPP-BOLSA FC VE PASTEL PAQ X 25 U 12.5X26X7.5 CANT:42000;;125;0
FAM 52248;;PAPEL IMPRESO BFC VERDE PASTEL 125X75X260 (127765);13671.0;2024-12-06;127765;MAQ319;BFCVEPIMP;13671.0;2024-12-06;319;127765;(52248) BFCVEPIMP-PAPEL IMPRESO BFC VERDE PASTEL 125X75X260 CANT:472;;125;0
FAM 52249;;Bolsa FC Violeta caja x24 paq x25u (127770);42000.0;2024-12-06;127770;MAQ902;BFCVIO;42000.0;2024-12-06;902;127770;(52249) BFCVIO-Bolsa FC Violeta caja x24 paq x25u CANT:42000;;125;0
FAM 52249;;Bolsa FC Violeta paquete x25u (127769);42000.0;2024-12-06;127769;MAQ401;BFCVIOP;42000.0;2024-12-06;401;127769;(52249) BFCVIOP-Bolsa FC Violeta paquete x25u CANT:42000;;125;0
FAM 52249;;PAPEL IMPRESO BFC VIOLETA 125X75X260 (127768);13671.0;2024-12-06;127768;MAQ319;BFCVIOIMP;13671.0;2024-12-06;319;127768;(52249) BFCVIOIMP-PAPEL IMPRESO BFC VIOLETA 125X75X260 CANT:472;;125;0
FAM 52253;;ARTEPACK IMPRESA (127777);60760.0;2024-12-06;127777;MAQ319;99FART1630IMP;60760.0;2024-12-06;319;127777;(52253) 99FART1630IMP-ARTEPACK IMPRESA CANT:2127;;0;0
FAM 52253;FAR;CJ X 500 BOLSAS 16 ARTEPACK (127778);350000.0;2024-12-06;127778;MAQ396;ZBFART1630;350000.0;2024-12-06;396;127778;(52253) ZBFART1630-CJ X 500 BOLSAS 16 ARTEPACK CANT:350000;;165;0
FAM 52254;;SABORES 5 IMPRESO (127779);0.0;2024-12-09;127779;MAQ319;99SABORES5IMP;0.0;2024-12-09;319;127779;(52254) 99SABORES5IMP-SABORES 5 IMPRESO CANT:102;;0;0
FAM 52255;;FS*1 12 CAJAS X 250 ART. 1240 OBRA 1¦ (127782);600000.0;2024-12-09;127782;MAQ350;6240;600000.0;2024-12-09;350;127782;(52255) 6240-FS*1 12 CAJAS X 250 ART. 1240 OBRA 1¦ CANT:600000;;69;0
FAM 52256;;FS*1 OF.INGLES DE BOBINA 90GR OBRA PRIMERA (127784);100000.0;2024-12-09;127784;MAQ600;A1395;100000.0;2024-12-09;600;127784;(52256) A1395-FS*1 OF.INGLES DE BOBINA 90GR OBRA PRIMERA CANT:100000;;120;0
FAM 52257;;FS*1 12 CAJAS 1300 (12 X 23.5 63 GRS) OBRA PRIMERA (127786);216000.0;2024-12-09;127786;MAQ600;6300;216000.0;2024-12-09;600;127786;(52257) 6300-FS*1 12 CAJAS 1300 (12 X 23.5 63 GRS) OBRA PRIMERA CANT:216000;;120;0
FAM 52258;;FS*1 11.4 X 16.2 COM. OBRA. CAJA X 500 U (127788);400000.0;2024-12-09;127788;MAQ600;1500;400000.0;2024-12-09;600;127788;(52258) 1500-FS*1 11.4 X 16.2 COM. OBRA. CAJA X 500 U CANT:400000;;114;0
FAM 52259;;FS*1 COMERCIAL DE BOBINA OBRA PRIMERA (127791);200000.0;2024-12-09;127791;MAQ600;1585;200000.0;2024-12-09;600;127791;1585 (52259) 1585-FS*1 COMERCIAL DE BOBINA OBRA PRIMERA CANT:200000;;114;0
FAM 52260;;FS*1 COMERCIAL DE BOBINA  90G. OBRA PRIMERA (127793);150000.0;2024-12-09;127793;MAQ600;1595;150000.0;2024-12-09;600;127793;(52260) 1595-FS*1 COMERCIAL DE BOBINA  90G. OBRA PRIMERA CANT:150000;;114;0
FAM 52261;;ETIQUETA BLISTER INTERNA 1707 (127796);2500.0;2024-12-09;127796;MAQ903;ETIQB1707;2500.0;2024-12-09;903;127796;(52261) ETIQB1707-ETIQUETA BLISTER INTERNA 1707 CANT:2500;;0;0
FAM 52261;;SOBRE 120X235 OFFSET PRECISION 80 GRS (127795);50000.0;2024-12-09;127795;MAQ600;1707CF;50000.0;2024-12-09;600;127795;(52261) 1707CF-SOBRE 120X235 OFFSET PRECISION 80 GRS CANT:50000;;120;0
FAM 52262;;FS*1 SOB.RET.Nº1 12.5X19.0 90G OBRA PRIMERA (127799);200000.0;2024-12-09;127799;MAQ550;1001;200000.0;2024-12-09;550;127799;(52262) 1001-FS*1 SOB.RET.Nº1 12.5X19.0 90G OBRA PRIMERA CANT:200000;;125;0
FAM 52263;;1001 AMARILLO CONFECCIONADO (127801);12000.0;2024-12-09;127801;MAQ550;1001AMCF;12000.0;2024-12-09;550;127801;(52263) 1001AMCF-1001 AMARILLO CONFECCIONADO CANT:12000;;0;0
FAM 52264;;SOBRE 1001 AZUL 125X190 CONFECCIONADO (127804);10000.0;2024-12-09;127804;MAQ550;1001AZCF;10000.0;2024-12-09;550;127804;(52264) 1001AZCF-SOBRE 1001 AZUL 125X190 CONFECCIONADO CANT:10000;;125;0
FAM 52265;;1001BP CONFECCIONADO (127807);30000.0;2024-12-09;127807;MAQ550;1001BPCF;30000.0;2024-12-09;550;127807;(52265) 1001BPCF-1001BP CONFECCIONADO CANT:30000;;0;0
FAM 52266;;SOBRE 1001 DORADO 125X190 CONFECCIONADO (127810);60000.0;2024-12-09;127810;MAQ550;1001DOCF;60000.0;2024-12-09;550;127810;(52266) 1001DOCF-SOBRE 1001 DORADO 125X190 CONFECCIONADO CANT:60000;;125;0
FAM 52267;;SOBRE 1001 NEGRO CONFECCIONADO (127813);20000.0;2024-12-09;127813;MAQ550;1001NCF;20000.0;2024-12-09;550;127813;(52267) 1001NCF-SOBRE 1001 NEGRO CONFECCIONADO CANT:20000;;125;0
FAM 52268;;SOBRE 1001 PLATEADO 125X190 CONFECCIONADO (127816);56000.0;2024-12-09;127816;MAQ550;1001PLCF;56000.0;2024-12-09;550;127816;(52268) 1001PLCF-SOBRE 1001 PLATEADO 125X190 CONFECCIONADO CANT:56000;;125;0
FAM 52269;;SOBRE 1001 125X190 ROJO CONFECCIONADO (127819);40000.0;2024-12-09;127819;MAQ550;1001ROCF;40000.0;2024-12-09;550;127819;(52269) 1001ROCF-SOBRE 1001 125X190 ROJO CONFECCIONADO CANT:40000;;125;0
FAM 52270;;1001 VERDE CONFECCIONADO (127822);14000.0;2024-12-09;127822;MAQ550;1001VECF;14000.0;2024-12-09;550;127822;(52270) 1001VECF-1001 VERDE CONFECCIONADO CANT:14000;;0;0
FAM 52271;;SOBRE 1240 AZUL 70X105 CONFECCIONADO (127825);16000.0;2024-12-09;127825;MAQ350;1240AZCF;16000.0;2024-12-09;350;127825;(52271) 1240AZCF-SOBRE 1240 AZUL 70X105 CONFECCIONADO CANT:16000;;0;0
FAM 52272;;SOBRE 1240 DORADO 70X105 CONFECCIONADO (127828);60000.0;2024-12-09;127828;MAQ350;1240DOCF;60000.0;2024-12-09;350;127828;(52272) 1240DOCF-SOBRE 1240 DORADO 70X105 CONFECCIONADO CANT:60000;;0;0
FAM 52273;;SOBRE NEGRO 1240 70X105 CONFECCIONADO (127831);20000.0;2024-12-09;127831;MAQ350;1240NECF;20000.0;2024-12-09;350;127831;(52273) 1240NECF-SOBRE NEGRO 1240 70X105 CONFECCIONADO CANT:20000;;0;0
FAM 52274;;SOBRE 1240 PLATEADO 70X105 CONFECCIONADO (127834);36000.0;2024-12-09;127834;MAQ350;1240PLCF;36000.0;2024-12-09;350;127834;(52274) 1240PLCF-SOBRE 1240 PLATEADO 70X105 CONFECCIONADO CANT:36000;;0;0
FAM 52275;;SOBRE 1240 70X105 CONFECCIONADO (127837);50000.0;2024-12-09;127837;MAQ350;1240ROCF;50000.0;2024-12-09;350;127837;(52275) 1240ROCF-SOBRE 1240 70X105 CONFECCIONADO CANT:50000;;0;0
FAM 52276;;1240 VERDE CONFECCIONADO (127840);20000.0;2024-12-09;127840;MAQ350;1240VECF;20000.0;2024-12-09;350;127840;(52276) 1240VECF-1240 VERDE CONFECCIONADO CANT:20000;;0;0
FAM 52279;CF4;CAMBIO DE FORMATO MAQ401 (127844);1.0;2024-12-10;127844;MAQ401;ZVCF401;1.0;2024-12-10;401;127844;(52279) ZVCF401-CAMBIO DE FORMATO MAQ401 CANT:1;;0;0
FAM 52280;CF4;CAMBIO DE FORMATO MAQ402 (127845);1.0;2024-12-10;127845;MAQ402;ZVCF402;1.0;2024-12-10;402;127845;(52280) ZVCF402-CAMBIO DE FORMATO MAQ402 CANT:1;;0;0
FAM 52281;;FS*1 OF.INGLES DE BOBINA 90GR OBRA PRIMERA (127846);1000.0;2024-12-11;127846;MAQ600;A1395;1000.0;2024-12-11;600;127846;(52281) A1395-FS*1 OF.INGLES DE BOBINA 90GR OBRA PRIMERA CANT:1000;;120;0
FAM 52282;;ATOMIK IMPRESO (127847);43000.0;2024-12-11;127847;MAQ319;99ATKITIMP;43000.0;2024-12-11;319;127847;(52282) 99ATKITIMP-ATOMIK IMPRESO CANT:3307;;0;0
FAM 52282;FCA;CJ X 500 BOLSAS 28X15X31 A K (127848);100000.0;2024-12-11;127848;MAQ402;ZBFCATKIT;100000.0;2024-12-11;402;127848;(52282) ZBFCATKIT-CJ X 500 BOLSAS 28X15X31 A K CANT:100000;;280;0
FAM 52283;;BOBINA IMPRESA 43 CM BOLSA FUELLE SHELL (127849);16430.0;2024-12-11;127849;MAQ319;99ZBKTESHE;16430.0;2024-12-11;319;127849;(52283) 99ZBKTESHE-BOBINA IMPRESA 43 CM BOLSA FUELLE SHELL CANT:339;;165;0
FAM 52283;KTE;CJ  X 100O  BOLSAS  SHELL 165X4X30 (127850);50000.0;2024-12-11;127850;MAQ396;ZBKTESHE;50000.0;2024-12-11;396;127850;(52283) ZBKTESHE-CJ  X 100O  BOLSAS  SHELL 165X4X30 CANT:50000;;165;0
FAM 52284;;BOBINA IMPRESA 43 CM BOLSA FUELLE SPOT (127852);49290.0;2024-12-11;127852;MAQ319;99ZBKTESPOT;49290.0;2024-12-11;319;127852;(52284) 99ZBKTESPOT-BOBINA IMPRESA 43 CM BOLSA FUELLE SPOT CANT:1017;;165;0
FAM 52284;KTE;CJ X 1000 BOLSAS FUELLE SPOT 165X4X30 (127853);150000.0;2024-12-11;127853;MAQ396;ZBKTESPOT;150000.0;2024-12-11;396;127853;(52284) ZBKTESPOT-CJ X 1000 BOLSAS FUELLE SPOT 165X4X30 CANT:150000;;165;0
FAM 52285;FCT;CJX200 SPOT TODO ENVASE 20X11X36 BFC (127855);10000.0;2024-12-11;127855;MAQ401;ZBFCTESPOT;10000.0;2024-12-11;401;127855;(52285) ZBFCTESPOT-CJX200 SPOT TODO ENVASE 20X11X36 BFC CANT:10000;;200;0
FAM 52286;;PAPEL IMPRESO TODO ENVASE SHELL 200X110X300 (127856);11766.0;2024-12-11;127856;MAQ319;99BFCTESHELL;11766.0;2024-12-11;319;127856;(52286) 99BFCTESHELL-PAPEL IMPRESO TODO ENVASE SHELL 200X110X300 CANT:602;;0;0
FAM 52286;FCT;CJX200 SHELL TODO ENVASE 20X11X30 BFC (127857);30000.0;2024-12-11;127857;MAQ401;ZBFCTESHELL;30000.0;2024-12-11;401;127857;(52286) ZBFCTESHELL-CJX200 SHELL TODO ENVASE 20X11X30 BFC CANT:30000;;200;0
FAM 52287;;FS*1 OF.ING.DE BOB. OBRA 1¦ CAJAS X 500 U (127858);100000.0;2024-12-12;127858;MAQ600;1385;100000.0;2024-12-12;600;127858;(52287) 1385-FS*1 OF.ING.DE BOB. OBRA 1¦ CAJAS X 500 U CANT:100000;;120;0
FAM 52288;;FS*1 12 CAJAS ARTICULO 1385 OBRA PRIMERA (127859);288000.0;2024-12-12;127859;MAQ600;6385;288000.0;2024-12-12;600;127859;(52288) 6385-FS*1 12 CAJAS ARTICULO 1385 OBRA PRIMERA CANT:288000;;120;0
FAM 52289;;ATOMIC IMPRESA (127860);11610.0;2024-12-12;127860;MAQ319;99FCATOMICIMP;11610.0;2024-12-12;319;127860;(52289) 99FCATOMICIMP-ATOMIC IMPRESA CANT:743;;0;0
FAM 52289;FCA;CJ X 500 BOLSAS 26X12X32.5 ATOMIC (127861);25000.0;2024-12-12;127861;MAQ402;ZBFCATOMIC;25000.0;2024-12-12;402;127861;(52289) ZBFCATOMIC-CJ X 500 BOLSAS 26X12X32.5 ATOMIC CANT:25000;;260;0
FAM 52290;DPB;*1 CJX1250 SOBRES FSC DOCUPRINT BCO FRANCES (127862);200000.0;2024-12-12;127862;MAQ610;ZSDPBBVAFS;200000.0;2024-12-12;610;127862;(52290) ZSDPBBVAFS-*1 CJX1250 SOBRES FSC DOCUPRINT BCO FRANCES CANT:200000;;162;45
FAM 52291;DPE;CJ X 1250 SOB D P  EDESUR QR (127863);1500000.0;2024-12-12;127863;MAQ600;ZSDPEDESURQR;1500000.0;2024-12-12;600;127863;(52291) ZSDPEDESURQR-CJ X 1250 SOB D P  EDESUR QR CANT:1500000;;120;45
FAM 52292;COA;CJ X 1250 SOBRES CORREO OF. ARBA CHICO (127864);1562500.0;2024-12-12;127864;MAQ610;ZSCOARBA0120;1562500.0;2024-12-12;610;127864;(52292) ZSCOARBA0120-CJ X 1250 SOBRES CORREO OF. ARBA CHICO CANT:1562500;;110;40
FAM 52293;COA;CJ X 1250 SOB CORREO OF ARBA MEDIANO (127865);1562500.0;2024-12-12;127865;MAQ600;ZSCOARBA0220;1562500.0;2024-12-12;600;127865;(52293) ZSCOARBA0220-CJ X 1250 SOB CORREO OF ARBA MEDIANO CANT:1562500;;150;55
FAM 52294;;10 PQ (2531) BOLSAS X 100 MAN. REC. 37,0X45,0 (127869);65000.0;2024-12-12;127869;MAQ903;6531;65000.0;2024-12-12;903;127869;(52294) 6531-10 PQ (2531) BOLSAS X 100 MAN. REC. 37,0X45,0 CANT:65000;;370;0
FAM 52294;;BOLSA KRAFT 70 GRS 370X450 CONFECCIONADA (127868);65000.0;2024-12-12;127868;MAQ310;6531CF;65000.0;2024-12-12;310;127868;(52294) 6531CF-BOLSA KRAFT 70 GRS 370X450 CONFECCIONADA CANT:65000;;0;0
FAM 52295;;10 PQ (2631) BOLSAS X100 MANILA 37,0X45,0 CM (127875);45000.0;2024-12-12;127875;MAQ903;6631;45000.0;2024-12-12;903;127875;(52295) 6631-10 PQ (2631) BOLSAS X100 MANILA 37,0X45,0 CM CANT:45000;;370;0
FAM 52295;;BOLSA MANILA 370X450 CONFECCIONADA (127873);45000.0;2024-12-12;127873;MAQ310;6631CF;45000.0;2024-12-12;310;127873;(52295) 6631CF-BOLSA MANILA 370X450 CONFECCIONADA CANT:45000;;0;0
FAM 52296;;BSA.MAN. 37.0 X 45.0 (127878);40000.0;2024-12-12;127878;MAQ310;2671;40000.0;2024-12-12;310;127878;(52296) 2671-BSA.MAN. 37.0 X 45.0 CANT:40000;;370;0
FAM 52297;;BOBINA IMPRESA 32 CM BOLSA FUELLE OPEN 25 N¦3L (127879);8189.0;2024-12-12;127879;MAQ319;99ZBKTE3LOP25;8189.0;2024-12-12;319;127879;(52297) 99ZBKTE3LOP25-BOBINA IMPRESA 32 CM BOLSA FUELLE OPEN 25 N¦3L CANT:141;;130;0
FAM 52297;KTE;CJ X 1000 BOL 13X4X25 OPEN 25 (127880);30000.0;2024-12-12;127880;MAQ396;ZBKTE3LOP25;30000.0;2024-12-12;396;127880;(52297) ZBKTE3LOP25-CJ X 1000 BOL 13X4X25 OPEN 25 CANT:30000;;130;0
FAM 52298;;BOBINA IMPRESA 46 CM BOLSA FUELLE OPEN 25 N¦6 (127881);9858.0;2024-12-12;127881;MAQ319;99ZBKTE6OP25;9858.0;2024-12-12;319;127881;(52298) 99ZBKTE6OP25-BOBINA IMPRESA 46 CM BOLSA FUELLE OPEN 25 N¦6 CANT:203;;165;0
FAM 52298;KTE;CJ X 1000 BOLSAS 16.5X4X30 OPEN 25 (127882);30000.0;2024-12-12;127882;MAQ396;ZBKTE6OP25;30000.0;2024-12-12;396;127882;(52298) ZBKTE6OP25-CJ X 1000 BOLSAS 16.5X4X30 OPEN 25 CANT:30000;;165;0
FAM 52299;;BOBINA IMPRESA 46 CM BOLSA FUELLE OPEN 25 N¦6L (127883);12243.0;2024-12-12;127883;MAQ319;99ZBKTE6LOP25;12243.0;2024-12-12;319;127883;(52299) 99ZBKTE6LOP25-BOBINA IMPRESA 46 CM BOLSA FUELLE OPEN 25 N¦6L CANT:253;;165;0
FAM 52299;KTE;CJ X 1000 BOLSAS 16.5X4X37.5 (127884);30000.0;2024-12-12;127884;MAQ396;ZBKTE6LOP25;30000.0;2024-12-12;396;127884;(52299) ZBKTE6LOP25-CJ X 1000 BOLSAS 16.5X4X37.5 CANT:30000;;165;0
